#N. Registro,Fecha Reg.,Tipo,Tercero,Importe,IVA,Descripción
2016014648.0,2016-08-01,ADO1,FERRETERIA BERRIAINZ  ,313.14,0.0,19 BOTES AGLOMERADO ASFALTICO CARRERA CICLISTA
2016014649.0,2016-07-29,O1,ELECNOR S.A.  ,10628.34,0.0,2º TRIMESTRE MANTENIMIENTO ALUMBRADO PUBLICO
2016014650.0,2016-08-04,ADO1,EDUCACONTINUUM SLL-AGINTZARI S.COOP DE INICIATIVA SOCIAL UTE ,56976.53,0.0,SERVICIO GUARDERIA JULIO 2016
2016014651.0,2016-08-04,ADO1,LA MANDUCA DE GORRAIZ  ,319.63,0.0,254 HUEVOS CESTA BASICA
2016014655.0,2016-08-04,ADO1,LA MANDUCA DE GORRAIZ  ,279.36,0.0,222 HUEVOS CESTA BASICA
2016014660.0,2016-07-27,ADO1,"CEMENDEA, S.L GRUPO TANATORIO IRACHE ",797.01,0.0,INHUMACION+EXHUMACION+BOLSA RESTOS EGUES
2016014696.0,2016-07-14,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO ROUTER+PREMIUN 4MBPS BIBLIOTECA JUNIO
2016014700.0,2016-07-27,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO ROUTER+PREMIUN 4MBPS BIBLIOTECA JULIO
2016014706.0,2016-07-26,ADO1,ALMACENES MURAZPI  ,662.66,0.0,MATERIALES MANUALIDADES LUDOTECA
2016014713.0,2016-08-04,ADO1,TALLERES CLEMENTE S.I.  ,44.95,0.0,DISCO DENTADO+MUELLE AJUSTE+TORNILLOS
2016014715.0,2016-08-04,ADO1,DIARIO DE NOTICIAS  ,1164.02,0.0,ANUNCIO FIESTAS SARRIGUREN+APROBACION INICIAL UC14
2016014718.0,2016-08-04,ADO1,ASOCIACION NAVARRA MITXELENA  ,1980.0,0.0,FORMACION SUPERVISION EN SERV SOCIALES+3 SESIONES INDIVIDUALES
2016014719.0,2016-08-04,ADO1,GIL ESPINOSA Mª PILAR,224.9,0.0,SERVICIOS PODOLOGA PRESTADOS JULIO 2016
2016014745.0,2016-08-04,O1,"INGENIERIA Y URBANISMO, S.L.  ",4235.0,0.0,PROYECTO INTERSECCION AV UNION EUROPA Y AV JORGE OTEIZA
2016014746.0,2016-08-04,ADO1,TELEFONICA MOVILES  ,452.54,0.0,SAMSUNG GALAXY A3 JEFE POLICIA
2016014747.0,2016-08-04,ADO1,CORREOS Y TELEGRAFOS  ,5063.28,0.0,SERVICIO CORREOS JULIO (INCLUYE VIALINE)
2016014748.0,2016-07-23,ADO1,GESERLOCAL SL  ,2305.82,0.0,GESTION COBROS EJECUTIVA 2º TRIMESTRE
2016015073.0,2016-08-03,ADO1,"GESTION AMBIENTAL DE NAVARRA, S.A.U.  ",635.25,0.0,INFORME OBTENCION LICENCIA APERTURA+INFORME LICENCIA ACTIVIDAD INOCUA
2016015074.0,2016-08-03,ADO1,TRABAJOS CATASTRALES S.A.  ,261.8,0.0,"APOYO GESTION TRIBUTARIA TASA 1,5 JULIO                                                                                 "
2016015075.0,2016-08-05,ADO1,VIALINE GESTION SL  ,1305.2,0.0,IMPUESTOS EJECUTIVA JULIO
2016015076.0,2016-08-05,ADO1,VIALINE GESTION SL  ,7294.15,0.0,GESTIÓN SANCIONES JULIO
2016015077.0,2016-08-03,ADO1,AMBULANCIAS BAZTAN BIDASOA  ,390.0,0.0,SERVICIO AMBULANCIA COMIDA POPULAR FIESTAS SARRIGUREN
2016015078.0,2016-07-05,ADO1,ALVECON S.L.  ,172.01,0.0,ALQUILER GENERADOR FIESTAS SARRIGUREN
2016015079.0,2016-08-05,ADO1,DIARIO DE NAVARRA  ,487.03,0.0,ANUNCIO MODIFICACION UU3 ELCANO-IBIRICU-EGUES
2016015080.0,2016-07-30,ADO1,SANCHEZ INCHAUSTI FERNANDO,7.2,0.0,5 CINTA ADHESIVA ESCUELA MUSICA
2016015081.0,2016-08-02,ADO2,CODIGO ALFA SOLUCIONES S.L.  ,3599.75,0.0,1ª FASE PLAN DE DESARROLLO TURISTICO
2016015082.0,2016-08-03,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,29.52,0.0,1 TICKET GASOLINA SSB JUNIO
2016015083.0,2016-08-03,ADO1,ELUDAKAR  ,214.94,0.0,BATERIA CECAUTO BARREDORA SM
2016015084.0,2016-07-20,ADO1,NACOHI  ,232.59,0.0,AMORT.PISTON SALERO NIEVE
2016015085.0,2016-08-03,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,72.64,0.0,2 TICKETS GASOLINA SM JULIO
2016015086.0,2016-08-09,ADO1,SARRIBIKES SL  ,17.99,0.0,2 CANDADOS BICICLETAS AYUNTAMIENTO
2016015087.0,2016-08-05,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),101.94,0.0,2301 COPIAS IMPRESORA OAC 23/05-29/06 (ULTIMO A4 239.140-T1 146.575)
2016015166.0,2016-08-05,ADO1,SEAL SL  ,21.78,0.0,REPARACION TRACTOR CORTA CESPED
2016015167.0,2016-08-03,O1,VERMICAN SOLUCIONES DE COMPOSTAJE SL  ,1058.75,0.0,ASISTENCIA TÉCNICA HUERTOS JULIO 2016
2016015168.0,2016-08-05,ADO1,HIDRO SOLAR  ,212.56,0.0,11 BIDON 20 LT HIPOCLORITO SODICO+ABONO+30 KG ACIDO CLORIDRICO
2016015169.0,2016-08-05,ADO1,HIDRO SOLAR  ,16.26,0.0,TUBO DOSIFICACION RIEGO
2016015170.0,2016-08-05,ADO1,HIDRO SOLAR  ,271.52,0.0,15 BIDONES 20 LT HIPOCLORITO SODICO
2016015171.0,2016-08-05,ADO1,IRUÑA CONTENEDORES  ,163.9,0.0,TRANSPORTE CAMBIO CONTENEDOR JULIO
2016015172.0,2016-08-08,ADO1,JUPER DALYS S.L.  ,159.12,0.0,1 BOTA GORETEX+6 CALCETINES+1 PLANTILLA  JARDINES
2016015174.0,2016-08-03,ADO1,IRAOLA-ARTETA S.L.  ,344.0,0.0,DESATASCAR SUMIDERO PLANTA BAJA AYTO+LIMPIAR POZO HUERTAS
2016015175.0,2016-08-08,ADO1,ENREJADOS METALICOS DEL NORTE S.L.  ,65.46,0.0,3 GRAMPILLONES+2 CINTAS+60 AISLADORES
2016015176.0,2016-08-10,ADO1,MADERPLAY S.L.  ,1226.94,0.0,REPARACIÓN ZONAS CORTADAS PARQUE SARRIGUREN
2016015180.0,2016-08-10,ADO1,RICOH ESPAÑA SLU  ,96.3,0.0,COPIAS IMPRESORA JULIO AGENTES PM. BN 798 (FIN 82366) COLOR 970 (FIN 54480)
2016015181.0,2016-08-10,ADO1,RICOH ESPAÑA SLU  ,47.77,0.0,COPIAS IMPRESORA JEFATURA PM JULIO. BN 279 (FIN 353645) COLOR 265 (FIN 90648)
2016015183.0,2016-08-09,ADO1,"CONFEIRUÑA, S.L.  ",26.72,0.0,16 PARES GUANTES NITRILOS ESP
2016015185.0,2016-08-08,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",576.97,0.0,254 KG POLLO CESTA BASICA
2016015186.0,2016-08-03,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,518.94,0.0,11 TICKETS GASOLINA JARDINES JUNIO
2016015187.0,2016-08-03,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,289.81,0.0,5 TICKETS GASOLINA JARDINES JULIO
2016015189.0,2016-08-09,ADO1,SERVE MAQUINARIA SL  ,64.98,0.0,REPARACION MOTOSIERRA JARDINES
2016015192.0,2016-08-08,ADO1,DENDA BRICOLAJE S.L.  ,1578.57,0.0,3 PROGRAMADORES+2 CODOS+20 ASPERSORES+PILAS
2016015193.0,2016-08-09,ADO1,ALDAZ ECHARRI S.A.  ,56.77,0.0,CORRUGADO B500 DE 12 MM
2016015194.0,2016-07-29,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,90.24,0.0,ELECTRICIDAD CENTRO 0-3 GORRAIZ 13/03 A 13/04
2016015195.0,2016-07-29,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,104.69,0.0,ELECTRICIDAD CENTRO 0-3 GORRAIZ 13/04 A 15/05
2016015196.0,2016-07-29,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,63.22,0.0,ELECTRICIDAD CENTRO 0-3 GORRAIZ 13/06 A 12/07
2016016252.0,2016-08-02,ADO1,PAUMA SL  ,484.0,0.0,TALLER HUERTOS URBANOS JUNIO-JULIO IGUALDAD
2016016253.0,2016-08-08,ADO1,NACOHI  ,67.59,0.0,MANGUERA PRIME EPDM 16X25 BARREDORA
2016016254.0,2016-08-02,O1,CLEN COLLEGE  ,3625.0,0.0,97 HORAS CLASES INGLES FEBRERO
2016016255.0,2016-08-02,O1,CLEN COLLEGE  ,4950.0,0.0,132 HORAS CLASES INGLES MAYO
2016016256.0,2016-08-02,O1,CLEN COLLEGE  ,2225.0,0.0,59 HORAS CLASES INGLES JUNIO
2016016364.0,2016-08-17,ADO1,BEAUMONT HERNANDEZ ANA,1116.72,0.0,CURSOS CAF IGUALDAD COEDUCACION TALLER CORRESPONSABILIDAD
2016016365.0,2016-08-25,O1,LARUMBE PASCUAL ENEKO,332.75,0.0,CONTRATO MANTENIMIENTO VIDEOVIGILANCIA 15/05-15/08
2016016366.0,2016-08-23,ADO1,"DINAFAX, S.L.  ",150.55,0.0,13.824 COPIAS BN IMPRESORA PLANTA 1 (FIN 352.375) 21/07-22/08
2016016368.0,2016-08-16,ADO1,PROYELECTRO  ,25.89,0.0,200 ESTACAS SAGASETA (CARRERA CICLISTA)
2016016369.0,2016-08-09,ADO1,"CEMENDEA, S.L GRUPO TANATORIO IRACHE ",267.29,0.0,INHUMACION EN NICHO CEMENTERIO OLAZ T.GARCIA
2016016370.0,2016-08-17,ADO1,"JANGARRIA,S.L.U.  ",1354.48,0.0,361 COMIDAS+25 PURES LUDOGUARDERIA VERANO
2016016371.0,2016-08-25,ADO1,"TRANSPORTES LIZARRALDEA, S.L.  ",225.01,0.0,TRANSPORTE BANCO ALIMENTOS JULIO
2016016373.0,2016-08-30,ADO1,LIMUTAXI S.L.  ,220.0,0.0,SERVICIO VOY Y VENGO FIESTAS BADOSTAIN
2016016374.0,2016-08-19,O1,"HARINSA NAVASFALT, S.A.  ",7318.67,0.0,"REFORMA BAÑOS AYTO PLANTA BAJA+1 PLANTA C,CONSISTORIAL                                                                  "
2016016375.0,2016-08-23,ADO1,LIMUTAXI S.L.  ,374.0,0.0,SERVICIO VOY Y VENGO FIESTAS DE TAFALLA
2016016376.0,2016-08-30,O1,PAUMA SL  ,35067.91,0.0,SERVICIO ATENCION FAMILIAS AGOSTO CAF
2016016377.0,2016-08-17,ADO1,LIMUTAXI S.L.  ,330.0,0.0,SERVICIO VOY Y VENGO FIESTAS AOIZ
2016016378.0,2016-08-17,ADO1,LIMUTAXI S.L.  ,374.0,0.0,SERVICIO VOY Y VENGO FIESTAS ESTELLA
2016016379.0,2016-07-26,ADO1,BAG,182.61,0.0,REPARTO FOLLETOS Y COLOCAR CARTELES ACTIV VERANO
2016016380.0,2016-08-19,ADO1,UNZUE E HIJOS S.L.  ,24.78,0.0,2 ARNES CIERRE PECTORAL ESP
2016016381.0,2016-08-23,ADO1,VIALINE GESTION SL  ,1101.86,0.0,GESTION COBROS EJECUTIVA JULIO
2016016382.0,2016-08-16,ADO1,HISPANOFIL  ,14.16,0.0,2 LATIGUILLOS PARA VIVERO Y TALLER SM
2016016383.0,2016-08-23,ADO1,REVISIONES DE NAVARRA S.A.  ,33.3,0.0,ITV PEUGEOT 106 SM
2016016384.0,2016-08-23,ADO1,REVISIONES DE NAVARRA S.A.  ,37.05,0.0,ITV FORD TRANSIT SM
2016016385.0,2016-08-17,ADO1,PROYECTO LUZ  ,102.32,0.0,LAMPARA AYTO VIEJO+LAMPARA LUDOTECA
2016016386.0,2016-08-19,ADO1,DISNAVAL S.L.  ,174.69,0.0,10 LT CERA ROBLE PINTURA BANCOS
2016016387.0,2016-08-18,ADO1,GRAFICAS ALZATE  ,187.55,0.0,100 CARTELES A3 MUSICANDO
2016016388.0,2016-08-23,ADO1,REVISIONES DE NAVARRA S.A.  ,37.05,0.0,ITV PEUGEOT EXPERT PM
2016016389.0,2016-08-12,ADO1,SUMUN EQUIPAMIENTOS  ,73.83,0.0,FUNDA PISTOLA
2016016390.0,2016-08-25,ADO1,LARUMBE PASCUAL ENEKO,137.46,0.0,FILTRAJE SEÑAL TELEFONIA 4G GORRAIZ
2016016391.0,2016-07-29,ADO1,LARUMBE PASCUAL ENEKO,225.81,0.0,REPARAR ANTENA TV  EGÜÉS TORMENTA 21/07
2016016392.0,2016-08-25,ADO1,LARUMBE PASCUAL ENEKO,109.32,0.0,REPARACIÓN ANTENA TV GORRAIZ
2016016393.0,2016-09-01,ADO1,LA MANDUCA DE GORRAIZ  ,325.93,0.0,259 HUEVOS CESTA BASICA
2016016395.0,2016-08-30,ADO1,EXTINIRUÑA S.L.  ,68.72,0.0,NUEVA PROGRAMACION CENTRAL INCENDIOS+ACTUALIZACION DATOS NUEVO CP
2016016396.0,2016-08-30,O1,MOVILCINE S.L.  ,4583.06,0.0,PROYECCION 5 PELICULAS AIRE LIBRE VERANO
2016016397.0,2016-08-24,ADO1,NAVAR PRODUCCIONES  ,217.8,0.0,HINCHABLES FIESTAS USTARROZ
2016016398.0,2016-08-30,ADO1,DISTRIVISUAL (MANTENIMIENTO LIMPIEZAS)  ,955.9,0.0,LIMPIEZA ANTIGUO AYTO+CAMPAMENTO EGULBATI
2016016399.0,2016-08-25,ADO1,HERREROS CASTAÑARES IÑIGO,1391.5,0.0,EQUIPO SONIDO E ILUMINACION ESCUELA MUSICA+ARKADA SOCIAL
2016016408.0,2016-08-19,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,31.18,0.0,1 TONER NEGRO 1 PLANTA AYTO
2016016409.0,2016-08-26,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,256.91,0.0,4 TONERS (NEGRO+3 COLOR) ESCUELA MUSICA
2016016456.0,2016-08-05,ADO1,ROTULOS LAVIN.  ,574.75,0.0,VINILOS ITINERARIO 3 (ELCANO-SAGASETA-IBIRIKU-EGUES)
2016016457.0,2016-08-29,O1,URBASER SA  ,13915.05,0.0,MANTENIMIENTO ZONAS VERDES VALLE JULIO
2016016458.0,2016-08-11,ADO1,NAVARRA DE SUELO Y VIVIENDA S.A.  ,10181.82,0.0,CONSUMO 46080 MT AGUA RIEGO+COSTE FIJO MAY-AGO LAGO
2016016459.0,2016-08-17,ADO1,"GESTION AMBIENTAL DE NAVARRA, S.A.U.  ",2918.85,0.0,REDACCION PROYECTO 2 BALSAS PAISAJE ELIA
2016016460.0,2016-08-09,ADO1,ECOLAN  ,813.12,0.0,TRACK SENDERO ITINERARIO+REDISEÑO PANEL ITINERARIO
2016016461.0,2016-08-31,ADO1,JOYFER  ,963.4,0.0,FLECHA+POSTE+COLOCACION PAISAJE ELIA
2016016462.0,2016-08-17,ADO1,EUSKALDUNON BILTOKI  ,43.56,0.0,TRADUCCION VOLUNTARIADO MEDIO AMBIENTE
2016016463.0,2016-08-23,O1,"ELKAR COMEDIAS, S.L.  ",32552.51,0.0,FONDO LIBROS BIBLIOTECA SARRIGUREN
2016016464.0,2016-08-23,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO ROUTER+PREMIUN 4MBPS BIBLIOTECA AGOSTO
2016016465.0,2016-08-23,ADO1,"ELKAR COMEDIAS, S.L.  ",32.76,0.0,LIBRO CLASIFICACION DECIMAL UNIVERSAL
2016016466.0,2016-09-01,ADO1,GASTEIZ COMPONENTES ELECTRONICOS SLL  ,27.7,0.0,ROUTER INALAMBRICO VIVERO EMPRESAS
2016016476.0,2016-09-01,ADO1,HISPANOFIL  ,133.18,0.0,600 BRIDAS+10 CINTA AISLANTE CARPAS
2016016477.0,2016-09-01,ADO1,HISPANOFIL  ,40.4,0.0,CABLE FLUORESCENTES CP
2016016480.0,2016-09-02,ADO1,REPRONET  ,7.55,0.0,COPIAS PLANOS CALLEJERO SARRIGUREN PM BADOSTAIN OLAZ
2016016483.0,2016-09-02,ADO1,HISPANOFIL  ,98.07,0.0,10 INTERRUPTORES+25 TUBO FLUORESCENTES CP
2016016484.0,2016-09-01,ADO1,HISPANOFIL  ,96.8,0.0,4 BE 436-2 (BALASTROS) CP
2016016487.0,2016-08-08,O1,"SERVICIOS NAVARRA DE MANTENIMIENTO, S.L (SERNAMAN) ",2843.5,0.0,MANTENIMIENTO CALEFACCION 3º TRIMESTRE
2016016489.0,2016-08-23,ADO1,TOLDOS Y TAPICERIA URCA S.L.  ,169.16,0.0,REPARAR LONA INDUSTRIAL CARPA NUEVA SAGASETA
2016016736.0,2016-08-12,ADO1,OCHOA LACAR HERMANOS S.L.  ,95.61,0.0,CODO ROSCA LATON+ROSCA METAL
2016016737.0,2016-08-12,ADO1,OCHOA LACAR HERMANOS S.L.  ,12.09,0.0,FILTRO METAL+ROSCA METAL+MANGUITO
2016016738.0,2016-08-16,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,245.19,0.0,FREGASUELOS+LIMPIACRISTALES+BOLSAS CELEA+GAMUZAS JARDI
2016016739.0,2016-08-19,ADO1,UNZUE E HIJOS S.L.  ,1253.48,0.0,COMPRA FRESADORA + SUMIN.MATERIAL MAQUINARIA (AGOSTO)
2016016742.0,2016-08-31,ADO1,URKOITIK  ,466.73,0.0,3 BRIDAS ACERO+3 ENLACES+24 TORNILLOS+TEFLON HILO SELLADOR (COMPRAS AGOSTO)
2016016743.0,2016-08-12,ADO1,NEUMATICOS IRUÑA  ,78.13,0.0,MONTAJE RUEDA TRACTOR DELANTERA+SERVICIO AL ALMACEN FURGONETA
2016016744.0,2016-08-23,ADO1,ALVECON S.L.  ,18.15,0.0,BARRA EXTENSIBLE TORFOR JARDINES (PARA PODA ARBOLES)
2016016745.0,2016-08-25,ADO1,TALLERES CLEMENTE S.I.  ,325.0,0.0,CBIO CUCHILLAS MANILLAR DE CORTACESPED
2016016746.0,2016-08-29,ADO1,JUPER DALYS S.L.  ,137.46,0.0,2 CAMISETAS+2 CHALECOS+2PANTALON+4 POLOS+SERIGRAFIA JARDINES
2016016747.0,2016-08-25,ADO1,URKOITIK  ,200.63,0.0,3 BRIDAS ACERO+2 JUNTAS+1 ENLACE+8 TORNILLO BICROMADO JARDINES
2016016748.0,2016-08-26,ADO1,GASOLEOS ARTAJONA SL  ,2740.52,0.0,2358 LTS GASOLEO (SM+PM+SSB+GRALES)+841 LTS GASOLEO JARDINES AGOSTO
2016016751.0,2016-08-12,O1,TRABAJOS CATASTRALES S.A.  ,7260.0,0.0,ADJUDICACION CONTRATO DE PONENCIA DE VALORACIÓN
2016016752.0,2016-09-09,ADO1,"PREVENNA, S.L.  ",601.98,0.0,CTO.ASISTENCIA PREV.RIESGOS ABRIL: AREA SEG.HIGIENE Y ERGONOMIA
2016016753.0,2016-09-09,ADO1,"PREVENNA, S.L.  ",417.89,0.0,CTO. ASISTENCIA PREV.RIESGOS AREA VIGILANCIA COLECTIVA ABRIL 16
2016016754.0,2016-09-09,ADO1,SARRIBIKES SL  ,9.99,0.0,"ARREGLO PINCHAZO: CAMARA 20"" CARRO LIMPIEZA S.M                                                                         "
2016016755.0,2016-09-09,ADO1,DE LA TORRE VERDEJO JIMENEZ EKHIÑE,706.41,0.0,15 PARES ZAPATOS REGALO NIÑOS ACOGIDA SEGUNDA FAMILIA
2016016756.0,2016-09-09,ADO1,VALLE MORGADO A. Y VALLE MORGADO C.  ,312.0,0.0,4 TORTILLA+40 MINI HAMBURGUESA+40 PINTXO TXISTORRA...RECEPCION NIÑOS UCRANIANOS
2016016757.0,2016-08-08,O1,"SERVICIOS NAVARRA DE MANTENIMIENTO, S.L (SERNAMAN) ",15728.23,0.0,INSTALACION CLIMATIZACION CONSULTORIO GORRAIZ
2016016758.0,2016-08-10,ADO1,TELETAXI SAN FERMIN  ,316.01,0.0,SERVICIOS TAXI MES DE JULIO
2016016759.0,2016-08-17,ADO1,AUTOMOVILES ALBISU S.A.  ,1292.22,0.0,"CBIO 4 RUEDAS, ALINEADO,CBIO ACEITE,DIRECCION PICK UP JARDINES                                                          "
2016016760.0,2016-09-09,ADO1,EDUCACONTINUUM SLL,5257.86,0.0,GESTION AGOSTO CENTRO 0-3 AÑOS
2016017138.0,2016-09-12,O1,NAVAR PRODUCCIONES  ,3267.0,0.0,HINCHABLES INFANTILES FIESTAS GORRAIZ
2016017153.0,2016-09-01,ADO1,IRIARTE ALONSO JORGE,290.4,0.0,2 MUPIS FIESTAS GORRAIZ+6 MUPIS CURSOS SOCIOCULTURALES
2016017156.0,2016-09-12,ADO1,NAVAR PRODUCCIONES  ,1331.0,0.0,PARQUE INFANTIL JUVENTUD FIESTAS GORRAIZ
2016017157.0,2016-09-14,ADO1,ZABAL COMUNICACION PASCUAL PEJENAUTE JAVIER Y FERNANDEZ IMIZCOZ JESUS,296.45,0.0,BUZONEO+CARTELADA GORRAIZ
2016017158.0,2016-09-19,ADO1,ASIAIN ALDAVE GUADALUPE,198.03,0.0,2 TXAPELAS+6 GORROS BORDADOS FIESTAS GORRAIZ
2016017159.0,2016-09-13,ADO1,GAITEROS DE SARRIGUREN  ,150.0,0.0,ACTUACION DIANAS GORRAIZ (10/09/16)
2016017160.0,2016-09-13,ADO1,COMERCIAL PIROTECNIA FIESTA  ,702.16,0.0,COHETON COMIENZO FIESTA+1 COHETE TR+TORO FUEGO
2016017161.0,2016-09-13,ADO1,ESPECTACULOS TIC TAK S.L.  ,1996.5,0.0,ACTUACION FIESTAS GORRAIZ CHUCHIN IBAÑEZ
2016017162.0,2016-09-16,ADO1,GRAFICAS ALZATE  ,506.68,0.0,30 CARTELES FIESTAS GORRAIZ+2000 TRIPTICOS PROGRAMA
2016017163.0,2016-09-05,ADO1,PRINT  ,82.28,0.0,TICKETS FIESTAS GORRAIZ: 150+150+ 100 (2 MENUS+INFANTIL)
2016017164.0,2016-09-02,O1,ASESORIA LABORAL RUIZ,1165.23,0.0,ASESORIA MES DE AGOSTO
2016017165.0,2016-09-09,ADO1,HEDA COMUNICACION  ,876.08,0.0,8000 UDS REVISTA ZE BERRI
2016017191.0,2016-09-08,ADO1,RICOH ESPAÑA SLU  ,76.42,0.0,COPIAS IMPRESORA JEFATURA PM AGOSTO. BN 430 (FIN 354075) COLOR 426 (FIN 91074)
2016017192.0,2016-09-08,ADO1,RICOH ESPAÑA SLU  ,165.15,0.0,COPIAS IMPRESORA AGOSTO AGENTES PM. BN 906 (FIN 83272) COLOR 1110 (FIN 55590)
2016017193.0,2016-09-16,ADO1,"DINAFAX, S.L.  ",104.52,0.0,9598 COPIAS BN IMPRESORA PLANTA 1 (FIN 361.973) 22/08-15/09
2016017194.0,2016-09-02,ADO1,SANCHOS S.L.  ,84.39,0.0,3 CARTUCHOS HP IMPRESORA SM
2016017195.0,2016-09-16,ADO1,CONFECCIONES LA INDUSTRIAL NAVARRA S.L.  ,98.62,0.0,1 PARKA AZUL+3 POLO AZUL+1 FORRO POLAR
2016017197.0,2016-09-14,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),39.64,0.0,2291 COPIAS IMPRESORA OAC 29/06-26/07 (ULTIMO A4 241.148-T1 146.858)
2016017198.0,2016-09-01,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),28.66,0.0,2273 COPIAS IMPRESORA OAC 26/07-26/08 (ULTIMO A4 243.313-T1 146.966)
2016017249.0,2016-09-20,ADO1,FERRETERIA IRIGARAY  ,400.5,0.0,PLASTICO FILM AGRICOLA NEGRO+BROCA HELICOIDAL JARDINES
2016017256.0,2016-09-19,ADO1,VIZCAY HNOS. S.A.  ,60.0,0.0,40 ESTACAS CARRERA SAGASETA+ARENA JARDINES+CEMENTO
2016017257.0,2016-09-19,ADO1,SUMINISTROS ORREAGA S. L. U.  ,234.05,0.0,PROTECCION+MANGUITO+HORQUILLA VEHICULOS JARDINES
2016017258.0,2016-09-02,ADO1,FERNANDEZ BEAUMONT FELIPE (ALFEFLOR),1111.57,0.0,100 CAÑA BAMBOO+SUSTRATO+MALLA ANTIGERMINANTE+GRAPA
2016017259.0,2016-09-13,ADO1,VIZCAY HNOS. S.A.  ,12.1,0.0,25 KG MORTERO JARDINES
2016017260.0,2016-09-16,O1,URBASER SA  ,17401.06,0.0,MANTENIMIENTO ZONAS VERDES VALLE AGOSTO
2016017261.0,2016-09-16,ADO1,ELECTRICIDAD KESMA S.L.  ,1845.17,0.0,DESMONTAR+TRASLADO+REPARACION+INSTALACION BOMBA JARDINES
2016017262.0,2016-09-14,ADO1,IRAOLA,129.0,0.0,LIMPIEZA FOSA SEPTICA HUERTAS
2016017263.0,2016-09-08,ADO1,SEAL SL  ,527.1,0.0,3 REPARACIONES TRACTOR CORTACESPED
2016017264.0,2016-09-08,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,402.18,0.0,9 TICKETS AGOSTO GASOLINA JARDINES
2016017265.0,2016-09-05,ADO1,DENDA BRICOLAJE S.L.  ,1119.84,0.0,40 BOQUILLA ASPERSOR+50 DIFUSOR+ARQUETA+TUBOS
2016017266.0,2016-09-05,ADO1,"REGENAUTO, S.A.  ",51.73,0.0,1 BATERIA AD JARDINES
2016017267.0,2016-09-02,ADO1,UNZUE E HIJOS S.L.  ,258.77,0.0,REPARACION MOTOSIERRA+3 ROLLO NYLON+GAFAS PROTECCION
2016017268.0,2016-08-10,ADO1,DENDA BRICOLAJE S.L.  ,206.05,0.0,"DIAFRAGMA 6"" R GAL JARDINES                                                                                             "
2016017269.0,2016-09-02,ADO1,ALDAZ ECHARRI S.A.  ,56.14,0.0,58 KG CORRUGADO 16 MM JARDINES
2016017270.0,2016-09-08,ADO1,EMAGIN EMAKUMEAREN INGURUKO IKERKUNTZA SUSTATZEKO ELKARTEA ,800.0,0.0,8 HORAS CASETA INFORMACION VIOLENCIA SEXISTA FIESTAS SARRIGUREN
2016017271.0,2016-09-19,ADO1,REVISIONES DE NAVARRA S.A.  ,170.82,0.0,ITV IVECO 240+IVECO 190+BARREDORA SM
2016017272.0,2016-09-19,ADO1,REVISIONES DE NAVARRA S.A.  ,37.05,0.0,ITV FIAT DUCATO SM 3704GYK
2016017273.0,2016-09-19,ADO1,REVISIONES DE NAVARRA S.A.  ,37.05,0.0,ITV MITSUBISHI L200 SM NA-4821-AS
2016017275.0,2016-09-08,ADO1,DISNAVAL S.L.  ,155.97,0.0,5 ESMALTE MATE+DISOLVENTE+CUBETA+RODILLO. PINTURA COLUMNAS EXTERIORES CP
2016017276.0,2016-09-19,ADO1,ANET  ,280.0,0.0,CURSO CAP JOSEBA GIL
2016017277.0,2016-09-06,ADO1,FERRETERIA BERRIAINZ  ,766.4,0.0,LIJADORA+PINTURA Y LIJA BANCOS GORRAIZ+DISCO REFLEX
2016017278.0,2016-09-07,ADO1,ELUDAKAR  ,77.83,0.0,FILTROS FIAT DUCATO SM
2016017279.0,2016-09-07,ADO1,ELUDAKAR  ,77.0,0.0,FILTROS MITSUBISHI SM
2016017280.0,2016-09-08,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,138.93,0.0,4 TICKETS COMBUSTIBLE AGOSTO SM
2016017281.0,2016-09-12,ADO1,HIERROS Y SUMINISTROS LANDABEN S.L.  ,62.51,0.0,TUBO CUADRADO 100X100X2 PARQUE INFANTIL EGUES
